invoice_id,source_format,target_country,seller_id,buyer_id,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,line_items_json,seller_vat,buyer_vat,payment_reference,delivery_date
INV_0000092,F_PEPPOL,NL,SELL_0270,BUY_0079,2026-03-24,EUR,3664.38,0.05,183.22,3847.6,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3664.38, ""qty"": 1}}}]}",DE712483158,C53251559,REF-7637,2026-05-16
INV_0000093,F_NLCIUS,NL,SELL_0565,BUY_0267,2026-04-04,EUR,2763.0,0.21,580.23,3343.23,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2763.0, ""qty"": 1}}}]}",C43534652,BE826239153,REF-3435,2026-05-16
INV_0000094,F_ZUGFERD,NL,SELL_0138,BUY_0476,2026-04-22,EUR,-2555.5,0.05,-127.78,-2683.28,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2555.5}]",FR737599912,5560ABCDA,REF-9227,2026-05-16
INV_0000095,F_XREC_CII,MY,SELL_0527,BUY_0144,2026-03-29,MYR,977.81,0.21,205.34,1183.15,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 977.81, ""qty"": 1}}}]}",C69890694,C31370471,REF-8921,2026-05-16
INV_0000096,F_PEPPOL,BE,SELL_0500,BUY_0238,2026-04-03,EUR,1395.35,0.07,97.67,1493.02,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1395.35, ""qty"": 1}}}]}",BE167496657,6802ABCDA,REF-4387,2026-05-16
INV_0000097,F_PINT_SG,DE,SELL_0481,BUY_0466,2026-05-09,EUR,4419.6,0.05,220.98,4640.58,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4419.6}]",DE733688460,NL657054862,REF-9542,2026-05-16
INV_0000098,F_ZUGFERD,DE,SELL_0270,BUY_0593,2026-04-04,EUR,2767.32,0.07,193.71,2961.03,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2767.32, ""qty"": 1}}}]}",DE712483158,NL968449816,REF-7201,2026-05-16
INV_0000099,F_ZUGFERD,SG,SELL_0530,BUY_0258,2026-04-23,SGD,1944.01,0.07,136.08,2080.09,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1944.01}]",C21220209,FR877103091,REF-6653,2026-05-16
INV_0000100,F_XREC_UBL,FR,SELL_0514,BUY_0143,2026-04-13,EUR,2255.5,0.07,157.89,2413.39,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2255.5, ""qty"": 1}}}]}",INVALID-470,BE426515425,REF-5600,2026-05-16
INV_0000101,F_NLCIUS,MY,SELL_0236,BUY_0425,2026-04-15,MYR,3629.25,0.2,725.85,4355.1,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3629.25, ""qty"": 1}}}]}",C54322017,3937ABCDA,REF-4452,2026-05-16
INV_0000102,F_XREC_CII,SG,SELL_0023,BUY_0250,2026-04-05,SGD,2910.08,0.07,250.61,3113.79,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2910.08}]",INVALID-364,1706ABCDB,REF-9399,2026-05-16
INV_0000103,F_XREC_UBL,MY,SELL_0578,BUY_0020,2026-05-02,MYR,4404.69,0.19,836.89,5241.58,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4404.69, ""qty"": 1}}}]}",BE935949119,5371ABCDC,REF-8359,2026-05-16
INV_0000104,F_XREC_CII,FR,SELL_0175,BUY_0225,2026-03-26,EUR,4168.78,0.21,875.44,5044.22,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4168.78, ""qty"": 1}}}]}",DE562446417,NL702332331,REF-3979,2026-05-16
INV_0000105,F_FACTURX,MY,SELL_0172,BUY_0351,2026-04-21,MYR,3023.01,0.05,151.15,3174.16,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3023.01, ""qty"": 1}}}]}",INVALID-635,DE825708356,REF-7315,2026-05-16
INV_0000106,F_PEPPOL,MY,SELL_0154,BUY_0099,2026-03-20,MYR,969.37,0.21,203.57,1172.94,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 969.37, ""qty"": 1}}}]}",DE409268943,FR768143326,REF-9706,2026-05-16
INV_0000107,F_PEPPOL,BE,SELL_0494,BUY_0134,2026-03-19,EUR,4519.73,0.21,949.14,5468.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4519.73, ""qty"": 1}}}]}",FR976955647,C69421007,REF-8069,2026-05-16
INV_0000108,F_ZUGFERD,DE,SELL_0543,BUY_0440,2026-04-23,EUR,1224.48,0.2,244.9,1469.38,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1224.48}]",BE866673993,BE941328406,REF-2600,2026-05-16
INV_0000109,F_ZUGFERD,DE,SELL_0239,BUY_0086,2026-04-29,JPY,-1488.01,0.21,343.38,-1800.49,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1488.01}]",FR145421708,C84813739,REF-4096,2026-05-16
INV_0000110,F_XREC_CII,MY,SELL_0385,BUY_0211,2026-04-18,MYR,2103.34,0.05,105.17,2208.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2103.34, ""qty"": 1}}}]}",2196ABCDA,C52399610,REF-5155,2026-05-16
INV_0000111,F_FACTURX,MY,SELL_0579,BUY_0375,,JPY,3098.22,0.2,619.64,3717.86,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3098.22, ""qty"": 1}}}]}",C88381665,,REF-8904,2026-05-16
INV_0000112,F_FACTURX,DE,SELL_0353,BUY_0408,,JPY,3705.33,0.05,185.27,3890.6,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3705.33, ""qty"": 1}}}]}",C49945150,NL457517705,REF-3650,2026-05-16
INV_0000113,F_XREC_UBL,MY,SELL_0165,BUY_0399,2026-03-24,MYR,4826.39,0.05,241.32,5067.71,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4826.39, ""qty"": 1}}}]}",7274ABCDB,BE735297732,REF-3381,2026-05-16
INV_0000114,F_PEPPOL,MY,SELL_0091,BUY_0066,2026-03-30,MYR,1186.67,0.05,59.33,1246.0,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1186.67, ""qty"": 1}}}]}",C42111036,C45311610,REF-7296,2026-05-16
INV_0000115,F_PEPPOL,FR,SELL_0059,BUY_0180,2026-05-03,EUR,3237.43,0.2,647.49,3884.92,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3237.43, ""qty"": 1}}}]}",1158ABCDA,5097ABCDD,REF-9489,2026-05-16
INV_0000116,F_XREC_CII,BE,SELL_0174,BUY_0037,2026-05-10,EUR,1862.73,0.05,93.14,1955.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1862.73, ""qty"": 1}}}]}",NL131081879,C66623995,REF-5520,2026-05-16
INV_0000117,F_PEPPOL,DE,SELL_0405,BUY_0416,2026-03-29,EUR,2971.79,0.21,624.08,3595.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2971.79, ""qty"": 1}}}]}",DE794395127,NL994816400,REF-2124,2026-05-16
INV_0000118,F_FACTURX,MY,SELL_0573,BUY_0597,2026-04-07,MYR,1805.67,0.19,343.08,2148.75,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1805.67, ""qty"": 1}}}]}",FR691297450,DE873538202,REF-4187,2026-05-16
INV_0000119,F_XREC_UBL,FR,SELL_0268,BUY_0180,2026-04-13,EUR,2094.96,0.05,104.75,2199.71,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2094.96, ""qty"": 1}}}]}",8277ABCDC,5097ABCDD,REF-5821,2026-05-16
INV_0000120,F_ZUGFERD,BE,SELL_0551,BUY_0589,2026-04-09,EUR,1325.69,0.2,265.14,1590.83,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1325.69, ""qty"": 1}}}]}",6488ABCDA,DE269118504,REF-8923,2026-05-16
INV_0000121,F_ZUGFERD,DE,SELL_0472,BUY_0029,2026-04-05,EUR,669.71,0.05,33.49,703.2,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 669.71}]",DE617511527,8177ABCDD,REF-4610,2026-05-16
INV_0000122,F_PINT_MY,NL,SELL_0423,BUY_0362,,EUR,2630.87,0.05,163.72,2762.41,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2630.87, ""qty"": 1}}}]}",C98487646,DE793527609,REF-5706,2026-05-16
INV_0000123,F_PINT_MY,NL,SELL_0322,BUY_0363,2026-05-04,EUR,1170.97,0.21,245.9,1416.87,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1170.97}]",C95763946,9767ABCDA,REF-4115,2026-05-16
INV_0000124,F_FACTURX,NL,SELL_0248,BUY_0272,2026-03-23,EUR,1113.22,0.07,124.74,1191.15,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1113.22, ""qty"": 1}}}]}",8354ABCDC,BE498585961,REF-6833,2026-05-16
INV_0000125,F_PINT_SG,SG,SELL_0007,BUY_0555,2026-04-06,SGD,4794.17,0.2,958.83,5753.0,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4794.17}]",DE748245888,2226ABCDA,REF-6167,2026-05-16
INV_0000126,F_PINT_MY,MY,SELL_0503,BUY_0188,2026-04-20,MYR,4923.53,0.21,1033.94,5957.47,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4923.53, ""qty"": 1}}}]}",DE496287154,DE392624015,REF-4638,2026-05-16
INV_0000127,F_PEPPOL,NL,SELL_0539,BUY_0434,2026-04-13,EUR,2443.77,0.21,513.19,2956.96,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2443.77, ""qty"": 1}}}]}",FR159527291,NL437675369,REF-6689,2026-05-16
INV_0000128,F_PEPPOL,SG,SELL_0469,BUY_0124,2026-04-02,SGD,1646.69,0.05,82.33,1729.02,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1646.69}]",9490ABCDD,BE438817025,REF-4452,2026-05-16
INV_0000129,F_FACTURX,BE,SELL_0371,BUY_0266,2026-04-28,EUR,1017.05,0.19,193.24,1210.29,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1017.05, ""qty"": 1}}}]}",FR653278397,NL992649957,REF-8722,2026-05-16
INV_0000130,F_PINT_SG,DE,SELL_0189,BUY_0511,2026-04-22,EUR,2177.32,0.2,435.46,2612.78,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2177.32}]",NL985503942,8032ABCDA,REF-7563,2026-05-16
INV_0000131,F_FACTURX,NL,SELL_0590,BUY_0235,2026-04-10,EUR,4089.53,0.19,777.01,4866.54,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4089.53, ""qty"": 1}}}]}",8982ABCDC,BE743520276,REF-8081,2026-05-16
INV_0000132,F_ZUGFERD,NL,SELL_0154,BUY_0485,2026-04-14,EUR,4047.77,0.07,283.34,4331.11,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4047.77, ""qty"": 1}}}]}",DE409268943,DE765086407,REF-3203,2026-05-16
INV_0000133,F_PEPPOL,SG,SELL_0499,BUY_0308,2026-04-20,SGD,1329.77,0.21,279.25,1609.02,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1329.77}]",BE804263267,6236ABCDC,REF-2621,2026-05-16
INV_0000134,F_NLCIUS,BE,SELL_0261,BUY_0488,2026-03-29,EUR,4210.96,0.05,210.55,4421.51,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4210.96, ""qty"": 1}}}]}",DE790945624,BE954570592,REF-6483,2026-05-16
INV_0000135,F_PINT_SG,DE,SELL_0571,BUY_0264,2026-03-21,EUR,197.19,0.05,9.86,207.05,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 197.19, ""qty"": 1}}}]}",FR330549659,DE469517811,REF-4259,2026-05-16
INV_0000136,F_NLCIUS,SG,SELL_0292,BUY_0364,2026-03-27,SGD,1692.94,0.21,355.52,2048.46,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1692.94}]",C14915156,NL139019611,REF-8322,2026-05-16
INV_0000137,F_ZUGFERD,FR,SELL_0475,BUY_0149,2026-04-05,EUR,4354.46,0.19,827.35,5181.81,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4354.46, ""qty"": 1}}}]}",7481ABCDA,NL844826434,REF-7631,2026-05-16
INV_0000138,F_PINT_MY,BE,SELL_0166,BUY_0352,2026-03-31,EUR,1218.27,0.19,231.47,1449.74,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1218.27, ""qty"": 1}}}]}",FR971243675,NL399580835,REF-5382,2026-05-16
INV_0000139,F_NLCIUS,FR,SELL_0456,BUY_0372,2026-04-19,EUR,3764.69,0.21,790.58,4555.27,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3764.69, ""qty"": 1}}}]}",INVALID-845,FR366338529,REF-3741,2026-05-16
INV_0000140,F_XREC_UBL,NL,SELL_0082,BUY_0216,2026-03-17,EUR,2045.52,0.05,102.28,2147.8,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2045.52}]",NL279218750,FR544328940,REF-8752,2026-05-16
INV_0000141,F_XREC_CII,BE,SELL_0537,BUY_0086,2026-05-10,EUR,609.25,0.21,127.94,737.19,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 609.25, ""qty"": 1}}}]}",DE226762436,C84813739,REF-7387,2026-05-16
INV_0000142,F_PEPPOL,NL,SELL_0454,BUY_0130,2026-05-13,EUR,743.26,0.07,52.03,795.29,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 743.26}]",FR765926290,FR155165334,REF-6846,2026-05-16
INV_0000143,F_NLCIUS,DE,SELL_0479,BUY_0554,2026-05-07,JPY,4680.8,0.21,982.97,5663.77,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4680.8, ""qty"": 1}}}]}",DE756387421,FR191163279,REF-9835,2026-05-16
INV_0000144,F_NLCIUS,FR,SELL_0356,BUY_0494,2026-04-26,EUR,2744.37,0.05,137.22,2881.59,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2744.37, ""qty"": 1}}}]}",DE963949678,BE226042285,REF-6992,2026-05-16
INV_0000145,F_PINT_SG,NL,SELL_0011,BUY_0001,2026-04-27,EUR,4095.36,0.07,286.68,4382.04,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4095.36}]",DE481469012,NL661906534,REF-8687,2026-05-16
INV_0000146,F_PINT_MY,SG,SELL_0489,BUY_0307,2026-04-07,SGD,144.75,0.2,28.95,173.7,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 144.75}]",NL395121074,FR865975088,REF-4788,2026-05-16
INV_0000147,F_XREC_CII,MY,SELL_0194,BUY_0422,2026-03-31,MYR,2241.82,0.07,156.93,2398.75,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2241.82, ""qty"": 1}}}]}",C85236332,BE815922437,REF-7385,2026-05-16
INV_0000148,F_PINT_MY,NL,SELL_0082,BUY_0433,2026-04-27,EUR,1273.85,0.21,267.51,1541.36,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 1273.85}]",NL771435478,BE401048226,REF-9715,2026-05-16
INV_0000149,F_NLCIUS,FR,SELL_0071,BUY_0187,2026-04-06,EUR,769.46,0.05,38.47,807.93,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 769.46, ""qty"": 1}}}]}",NL385042337,DE288592093,REF-8418,2026-05-16
INV_0000150,F_PEPPOL,MY,SELL_0193,BUY_0329,2026-05-04,MYR,195.04,0.05,9.75,204.79,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 195.04, ""qty"": 1}}}]}",DE983063850,DE874305759,REF-2675,2026-05-16
INV_0000151,F_FACTURX,NL,SELL_0009,BUY_0239,2026-04-24,EUR,838.35,0.2,167.67,1006.02,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 838.35}]",6925ABCDB,NL196848277,REF-7885,2026-05-16
INV_0000152,F_PEPPOL,FR,SELL_0475,BUY_0033,2026-04-28,EUR,493.09,0.07,34.52,527.61,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 493.09, ""qty"": 1}}}]}",INVALID-961,FR454601784,REF-7429,2026-05-16
INV_0000153,F_ZUGFERD,DE,SELL_0013,BUY_0125,2026-03-27,EUR,4875.53,0.07,341.29,5216.82,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 4875.53}]",INVALID-571,4545ABCDD,REF-8257,2026-05-16
INV_0000154,F_PINT_SG,SG,SELL_0534,BUY_0214,2026-05-05,SGD,2416.85,0.19,459.2,2876.05,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2416.85}]",BE896387342,C61124122,REF-1691,2026-05-16
INV_0000155,F_PINT_SG,MY,SELL_0260,BUY_0493,2026-03-20,MYR,3228.75,0.07,226.01,3454.76,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3228.75, ""qty"": 1}}}]}",DE804433388,NL134607126,REF-1853,2026-05-16
INV_0000156,F_PINT_MY,NL,SELL_0242,BUY_0445,2026-04-08,EUR,1690.12,0.07,118.31,1808.43,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1690.12, ""qty"": 1}}}]}",FR488536370,DE917489574,REF-2960,2026-05-16
INV_0000157,F_XREC_CII,NL,SELL_0044,BUY_0596,2026-04-22,EUR,3484.68,0.21,766.53,4216.46,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3484.68}]",1821ABCDD,NL941250135,REF-2466,2026-05-16
INV_0000158,F_XREC_UBL,SG,SELL_0062,BUY_0365,,SGD,3258.42,0.21,684.27,3942.69,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3258.42, ""qty"": 1}}}]}",BE325567963,5742ABCDA,REF-8992,2026-05-16
INV_0000159,F_PINT_MY,FR,SELL_0022,BUY_0387,2026-03-19,EUR,1855.02,0.07,129.85,1984.87,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1855.02, ""qty"": 1}}}]}",9201ABCDB,7887ABCDC,REF-1646,2026-05-16
INV_0000160,F_PINT_SG,FR,SELL_0556,BUY_0502,2026-04-25,EUR,1029.9,0.07,72.09,1101.99,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1029.9, ""qty"": 1}}}]}",FR240346956,BE905094179,REF-8674,2026-05-16
INV_0000161,F_PINT_MY,MY,SELL_0071,BUY_0544,2026-04-11,MYR,859.62,0.19,163.33,1022.95,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 859.62, ""qty"": 1}}}]}",NL385042337,DE183630600,REF-7014,2026-05-16
INV_0000162,F_FACTURX,SG,SELL_0190,BUY_0020,2026-04-25,SGD,3136.7,0.19,595.97,3732.67,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3136.7}]",2886ABCDD,5371ABCDC,REF-2037,2026-05-16
INV_0000163,F_PINT_MY,MY,SELL_0195,BUY_0537,2026-04-25,MYR,3852.1,0.07,269.65,4121.75,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3852.1, ""qty"": 1}}}]}",C76779917,BE560983746,REF-7714,2026-05-16
INV_0000164,F_XREC_CII,BE,SELL_0536,BUY_0069,2026-03-21,EUR,314.51,0.07,54.86,336.53,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 314.51, ""qty"": 1}}}]}",INVALID-132,DE529151399,REF-1512,2026-05-16
INV_0000165,F_XREC_UBL,FR,SELL_0539,BUY_0263,2026-05-15,EUR,340.52,0.07,23.84,364.36,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 340.52, ""qty"": 1}}}]}",FR159527291,NL922653967,REF-4419,2026-05-16
INV_0000166,F_PINT_SG,BE,SELL_0063,BUY_0370,2026-03-26,EUR,2834.3,0.2,566.86,3401.16,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2834.3, ""qty"": 1}}}]}",C64543049,NL785826598,REF-1955,2026-05-16
INV_0000167,F_FACTURX,DE,SELL_0042,BUY_0073,2026-04-12,JPY,4188.84,0.05,209.44,4398.28,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 4188.84, ""qty"": 1}}}]}",FR847959430,NL861052404,REF-2591,2026-05-16
INV_0000168,F_XREC_CII,FR,SELL_0198,BUY_0539,2026-04-10,EUR,3318.69,0.21,696.92,4015.61,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3318.69, ""qty"": 1}}}]}",C30739712,FR279187532,REF-7802,2026-05-16
INV_0000169,F_ZUGFERD,SG,SELL_0470,BUY_0438,2026-04-13,SGD,3983.06,0.21,836.44,4819.5,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 3983.06}]",NL468365044,2705ABCDB,REF-6529,2026-05-16
INV_0000170,F_PINT_SG,MY,SELL_0361,BUY_0323,2026-04-19,MYR,2795.4,0.19,531.13,3326.53,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2795.4, ""qty"": 1}}}]}",C31198492,FR966884723,REF-8054,2026-05-16
INV_0000171,F_PINT_MY,DE,SELL_0247,BUY_0577,2026-04-22,EUR,2773.57,0.2,554.71,3328.28,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 2773.57, ""qty"": 1}}}]}",C97980930,BE335171142,REF-8412,2026-05-16
INV_0000172,F_XREC_CII,FR,SELL_0036,BUY_0292,2026-03-20,EUR,3019.24,0.21,634.04,3653.28,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 3019.24, ""qty"": 1}}}]}",INVALID-976,6848ABCDA,REF-5945,2026-05-16
INV_0000173,F_XREC_CII,DE,SELL_0283,BUY_0567,2026-05-09,EUR,2825.98,0.21,593.46,3419.44,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 2825.98}]",4963ABCDB,DE648973579,REF-1618,2026-05-16
INV_0000174,F_XREC_UBL,NL,SELL_0272,BUY_0376,2026-04-09,EUR,1241.67,0.19,235.92,1477.59,"{""invoice_lines"": [{""line"": {""id"": ""1"", ""item_details"": {""description"": ""Consulting Services"", ""price"": 1241.67, ""qty"": 1}}}]}",NL725084928,NL368281808,REF-7550,2026-05-16
INV_0000175,F_XREC_UBL,NL,SELL_0333,BUY_0495,2026-04-07,EUR,947.22,0.21,245.79,1146.14,"[{""id"": ""1"", ""description"": ""Consulting Services"", ""qty"": 1, ""price"": 947.22}]",BE741580895,,REF-5921,2026-05-16
