source_format,target_country,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,seller_vat,buyer_vat,payment_reference,delivery_date,target_format,syntax,line_item_structure,supports_credit_note,max_line_items,expected_tax,tax_difference,currency_supported,line_item_count,total_quantity,avg_item_price,has_negative_price,seller_vat_missing,buyer_vat_missing,payment_reference_missing,delivery_date_missing,missing_required_count
0,0,0,0,8141.32,0.19,1546.85,9688.17,0,0,0,0,1,1,1,True,999,1546.85,0.0,0,12,553,134.68833333333333,0,0,0,0,0,0
0,4,0,0,5940.39,0.19,1128.67,7069.06,0,0,0,0,8,1,1,True,500,1128.67,0.0,0,9,275,574.3633333333332,0,0,0,0,0,0
0,1,0,0,2354.2,0.055,129.48,2483.68,0,0,0,0,2,1,1,True,500,129.48,0.0,0,3,4,758.6233333333333,0,0,0,0,0,0
0,2,0,0,33547.5,0.21,7044.97,40592.47,0,0,0,0,5,0,0,False,200,7044.98,0.01,0,5,250,118.21399999999998,0,0,0,0,0,0
0,0,0,0,6131.7,0.07,429.22,6560.92,0,0,0,0,1,1,1,True,999,429.22,0.0,0,5,109,957.802,0,0,0,0,0,0
0,4,0,0,2708.83,0.0,0.0,2708.83,0,0,0,0,8,1,1,True,500,0.0,0.0,0,5,194,18.266,0,0,0,0,0,0
0,4,0,0,177588.84,0.026,4617.31,182206.15,0,0,0,0,8,1,1,True,500,4617.31,0.0,0,2,159,1136.995,0,0,0,0,0,0
0,2,0,0,773.07,0.21,145.72,918.79,0,0,0,0,5,0,0,False,200,162.34,16.62,0,1,73,10.59,0,0,0,0,0,1
0,0,0,0,239700.55,0.2,47940.11,287640.66,0,0,0,0,1,1,1,True,999,47940.11,0.0,0,6,141,3944.1900000000005,0,0,0,0,0,0
0,5,0,3,3146.95,0.06,188.82,3335.77,0,0,0,0,7,1,1,True,100,188.82,0.0,0,2,117,44.660000000000004,0,0,0,0,0,0
0,5,0,3,128772.01,0.055,7082.46,135854.47,0,0,0,0,7,1,1,True,100,7082.46,0.0,0,5,158,3907.6440000000002,0,0,0,0,0,0
0,4,0,0,134012.83,0.06,8040.77,142053.6,0,0,0,0,8,1,1,True,500,8040.77,0.0,0,3,183,863.0533333333333,0,0,0,0,0,0
0,2,0,0,185446.82,0.12,22253.62,207700.44,0,0,0,0,5,0,0,False,200,22253.62,0.0,0,2,50,1972.89,0,0,0,0,0,0
0,1,0,0,23871.42,0.06,1432.29,25303.71,0,0,0,0,2,1,1,True,500,1432.29,0.0,0,4,156,3099.895,0,0,0,0,0,0
0,5,0,3,237729.05,0.0,0.0,237729.05,0,0,0,0,7,1,1,True,100,0.0,0.0,0,3,80,43587.14,0,0,0,0,0,0
0,2,0,0,16209.85,0.07,1134.69,17344.54,0,0,0,0,5,0,0,False,200,1134.69,0.0,0,10,597,23.884,0,0,0,0,0,0
0,0,0,0,220509.75,0.19,41896.85,262406.6,0,0,0,0,1,1,1,True,999,41896.85,0.0,0,5,83,23889.816,0,0,0,0,0,0
0,2,0,0,10169.24,0.19,1932.16,12101.4,0,0,0,0,5,0,0,False,200,1932.16,0.0,0,8,370,24.40625,0,0,0,0,0,0
0,0,0,0,54771.02,0.055,3012.41,57783.43,0,0,0,0,1,1,1,True,999,3012.41,0.0,0,3,197,289.0733333333333,0,0,0,0,0,0
0,2,0,0,12062.72,0.21,2533.17,14595.89,0,0,0,0,5,0,0,False,200,2533.17,0.0,0,3,104,121.38666666666666,0,0,0,0,0,0
0,2,0,0,188877.72,0.06,11332.66,200210.38,0,0,0,0,5,0,0,False,200,11332.66,0.0,0,5,344,822.1940000000001,0,0,0,0,0,0
0,5,0,3,2077.75,0.1,207.78,2285.53,0,0,0,0,7,1,1,True,100,207.78,0.0,0,5,228,7.034000000000001,0,0,0,0,0,0
0,1,0,0,118170.94,0.1,11817.09,129988.03,0,0,0,0,2,1,1,True,500,11817.09,0.0,0,10,452,7888.602000000001,0,0,1,0,0,1
0,5,0,3,211930.01,0.055,11656.15,223586.16,0,0,0,0,7,1,1,True,100,11656.15,0.0,0,2,42,32935.205,0,0,0,0,0,0
0,2,0,0,37419.06,0.19,7109.62,44528.68,0,0,0,0,5,0,0,False,200,7109.62,0.0,0,5,249,154.584,0,0,0,0,0,0
0,5,0,3,115328.98,0.1,11532.9,126861.88,0,0,0,0,7,1,1,True,100,11532.9,0.0,0,13,698,3666.26,0,0,0,0,0,0
0,0,0,0,457.7,0.2,82.56,540.26,0,0,0,0,1,1,1,True,999,91.54,8.98,0,1,46,9.95,0,0,1,0,0,1
0,2,0,0,2915.62,0.2,583.12,3498.74,0,0,0,0,5,0,0,False,200,583.12,0.0,0,10,325,7.736,0,0,0,0,0,0
0,2,0,0,124371.68,0.21,26118.05,150489.73,0,0,0,0,5,0,0,False,200,26118.05,0.0,0,3,192,679.4666666666667,0,0,0,0,0,0
0,2,0,0,51428.55,0.07,3600.0,55028.55,0,0,0,0,5,0,0,False,200,3600.0,0.0,0,5,427,112.654,0,0,0,0,0,0
0,4,0,0,11837.77,0.19,2249.18,14086.95,0,0,0,0,8,1,1,True,500,2249.18,0.0,0,5,236,48.54,0,0,0,0,0,0
0,2,0,0,142656.25,0.07,9985.94,152642.19,0,0,0,0,5,0,0,False,200,9985.94,0.0,0,20,1126,112.5445,0,0,0,0,0,0
0,4,0,0,148413.12,0.1,14841.31,163254.43,0,0,0,0,8,1,1,True,500,14841.31,0.0,0,4,240,2873.4550000000004,0,0,0,0,0,0
0,4,0,0,102687.55,0.19,19510.63,122198.18,0,0,0,0,8,1,1,True,500,19510.63,0.0,0,5,203,11520.022,0,0,0,0,0,0
0,2,0,0,43018.73,0.19,8173.56,51192.29,0,0,0,0,5,0,0,False,200,8173.56,0.0,0,8,434,100.6225,0,0,0,0,0,0
0,3,0,2,188410.0,0.19,35797.9,224207.9,0,0,0,0,6,1,0,False,100,35797.9,0.0,0,5,226,759.112,0,0,0,0,0,0
0,0,0,0,5040.22,0.2,1008.04,6048.26,0,0,0,0,1,1,1,True,999,1008.04,0.0,0,3,76,68.37333333333333,0,0,0,0,0,0
0,4,0,0,213868.9,0.12,25664.27,239533.17,0,0,0,0,8,1,1,True,500,25664.27,0.0,0,2,173,1220.05,0,0,0,0,0,0
0,4,0,0,48398.84,0.19,8711.98,57110.82,0,0,0,0,8,1,1,True,500,9195.78,483.8,0,3,109,928.2933333333334,0,0,0,0,0,0
0,1,0,0,122675.38,0.0,0.0,122675.38,0,0,0,0,2,1,1,True,500,0.0,0.0,0,5,315,292.79,0,0,0,0,0,0
0,1,0,0,3375.2,0.21,708.79,4083.99,0,0,0,0,2,1,1,True,500,708.79,0.0,0,2,98,36.7,0,0,0,0,0,0
0,1,0,0,76975.45,0.1,7697.55,84673.0,0,0,0,0,2,1,1,True,500,7697.54,0.01,0,14,574,780.1521428571428,0,0,0,0,0,0
0,4,0,0,15616.69,0.07,1093.17,16709.86,0,0,0,0,8,1,1,True,500,1093.17,0.0,0,2,90,120.55499999999999,0,0,0,0,0,0
0,1,0,0,17643.81,0.055,970.41,18614.22,0,0,0,0,2,1,1,True,500,970.41,0.0,0,3,111,3628.0633333333335,0,0,0,0,0,0
0,2,0,0,43376.46,0.1,4337.65,47714.11,0,0,0,0,5,0,0,False,200,4337.65,0.0,0,3,242,264.09999999999997,0,0,0,0,0,0
0,2,0,0,101176.72,0.21,21247.11,122423.83,0,0,0,0,5,0,0,False,200,21247.11,0.0,0,8,401,299.0475,0,0,0,0,0,0
0,0,0,0,107279.65,0.1,10727.97,118007.62,0,0,0,0,1,1,1,True,999,10727.96,0.01,0,3,145,692.1233333333333,0,0,0,0,0,0
0,2,0,0,3819.25,0.19,725.66,4544.91,0,0,0,0,5,0,0,False,200,725.66,0.0,0,3,109,38.556666666666665,0,0,0,0,0,0
0,1,0,0,157710.07,0.06,9462.6,167172.67,0,0,0,0,2,1,1,True,500,9462.6,0.0,0,3,101,1173.8366666666666,0,0,0,0,0,0
0,5,0,3,6033.49,0.06,362.01,6395.5,0,0,0,0,7,1,1,True,100,362.01,0.0,0,3,68,1653.6066666666666,0,0,0,0,0,0
0,4,0,0,130772.14,0.055,7192.47,137964.61,0,0,0,0,8,1,1,True,500,7192.47,0.0,0,21,908,1624.891904761905,0,0,0,0,0,0
0,3,0,2,41451.12,0.0,0.0,41451.12,0,0,0,0,6,1,0,False,100,0.0,0.0,0,2,139,331.055,0,0,0,0,0,0
0,1,0,0,26075.28,0.09,2346.78,28422.06,0,0,0,0,2,1,1,True,500,2346.78,0.0,0,5,144,2140.196,0,0,0,0,0,0
0,1,0,0,180242.23,0.25,45060.56,225302.79,0,0,0,0,2,1,1,True,500,45060.56,0.0,0,5,227,779.9300000000001,0,0,0,0,0,0
0,5,0,3,219270.32,0.0,0.0,219270.32,0,0,0,0,7,1,1,True,100,0.0,0.0,0,3,211,1167.7866666666666,0,0,0,0,0,0
0,0,0,0,197281.56,0.055,10850.49,208132.05,0,0,0,0,1,1,1,True,999,10850.49,0.0,0,1,76,2595.81,0,0,0,0,0,0
0,4,0,0,104691.91,0.07,7328.43,112020.34,0,0,0,0,8,1,1,True,500,7328.43,0.0,0,2,169,566.18,0,0,0,0,0,0
0,5,0,3,195598.57,0.0,0.0,195598.57,0,0,0,0,7,1,1,True,100,0.0,0.0,0,4,208,3850.3599999999997,0,0,0,0,0,0
0,4,0,0,16444.95,0.12,1973.39,18418.34,0,0,0,0,8,1,1,True,500,1973.39,0.0,0,4,177,1827.195,0,0,0,0,0,0
0,2,0,0,100923.04,0.07,7064.61,107987.65,0,0,0,0,5,0,0,False,200,7064.61,0.0,0,8,381,256.12375,0,0,0,0,0,0
0,4,0,0,108578.12,0.07,7600.47,116178.59,0,0,0,0,8,1,1,True,500,7600.47,0.0,0,5,198,8885.198,0,0,0,0,0,0
0,2,0,0,5010.22,0.07,350.72,5360.94,0,0,0,0,5,0,0,False,200,350.72,0.0,0,5,373,13.814000000000002,0,0,0,0,0,0
0,0,0,0,491.76,0.09,44.26,536.02,0,0,0,0,1,1,1,True,999,44.26,0.0,0,1,6,81.96,0,0,0,0,0,0
0,1,0,0,13958.27,0.0,0.0,13958.27,0,0,0,0,2,1,1,True,500,0.0,0.0,0,3,112,1648.62,0,0,0,0,0,0
0,0,0,0,7815.94,0.1,781.59,8597.53,0,0,0,0,1,1,1,True,999,781.59,0.0,0,6,204,641.6133333333333,0,0,1,0,0,1
0,3,0,2,10598.73,0.0,0.0,10598.73,0,0,0,0,6,1,0,False,100,0.0,0.0,0,2,128,84.785,0,0,0,0,0,0
0,4,0,0,74111.76,0.1,7411.18,81522.94,0,0,0,0,8,1,1,True,500,7411.18,0.0,0,3,223,326.27333333333337,0,0,0,0,0,0
0,2,0,0,429.54,0.09,38.66,468.2,0,0,0,0,5,0,0,False,200,38.66,0.0,0,2,78,7.43,0,0,0,0,0,0
0,4,0,0,212318.5,0.07,14862.3,227180.8,0,0,0,0,8,1,1,True,500,14862.3,0.0,0,2,55,4174.37,0,0,0,0,0,0
0,3,0,2,12585.6,0.0,0.0,12585.6,0,0,0,0,6,1,0,False,100,0.0,0.0,0,1,46,273.6,0,0,0,0,0,0
0,2,0,0,176945.53,0.07,12386.19,189331.72,0,0,0,0,5,0,0,False,200,12386.19,0.0,0,20,1043,174.101,0,0,0,0,0,0
0,0,0,0,172948.59,0.19,32860.23,205808.82,0,0,0,0,1,1,1,True,999,32860.23,0.0,0,17,803,1737.4176470588234,0,0,0,0,0,1
0,4,0,0,47310.7,0.12,5677.28,52987.98,0,0,0,0,8,1,1,True,500,5677.28,0.0,0,3,93,598.7066666666666,0,0,0,0,0,0
0,2,0,0,8239.14,0.2,1647.83,9886.97,0,0,0,0,5,0,0,False,200,1647.83,0.0,0,8,402,21.735,0,0,0,0,0,1
0,4,0,1,167687.58,0.2,33537.52,201225.1,0,0,0,0,8,1,1,True,500,33537.52,0.0,0,4,132,23341.0625,0,0,0,0,0,0
0,0,0,0,88490.87,0.1,8849.09,97339.96,0,0,0,0,1,1,1,True,999,8849.09,0.0,0,2,26,3403.495,0,0,0,0,0,0
0,2,0,0,30437.28,0.07,2130.61,32567.89,0,0,0,0,5,0,0,False,200,2130.61,0.0,0,30,1448,20.435,0,0,0,0,0,0
0,1,0,0,41210.7,0.09,3708.96,44919.66,0,0,0,0,2,1,1,True,500,3708.96,0.0,0,2,101,366.7,0,0,0,0,0,0
0,5,0,3,204020.28,0.19,38763.85,242784.13,0,0,0,0,7,1,1,True,100,38763.85,0.0,0,2,81,46155.56,0,0,0,0,0,0
0,4,0,0,8347.75,0.07,560.11,8907.86,0,0,0,0,8,1,1,True,500,584.34,24.23,0,2,39,210.8,0,0,0,0,0,0
0,1,0,0,148425.21,0.055,7009.87,155435.08,0,0,0,0,2,1,1,True,500,8163.39,1153.52,0,5,75,28658.402000000002,0,0,0,0,0,0
0,2,0,0,31113.98,0.2,6222.8,37336.78,0,0,0,0,5,0,0,False,200,6222.8,0.0,0,8,262,162.20499999999998,0,0,0,0,0,0
0,1,0,0,138898.19,0.2,27779.64,166677.83,0,0,0,0,2,1,1,True,500,27779.64,0.0,0,4,93,17933.649999999998,0,0,0,0,0,0
0,3,0,2,207315.6,0.19,39389.96,246705.56,0,0,0,0,6,1,0,False,100,39389.96,0.0,0,30,1928,101.95733333333332,0,0,0,0,0,0
0,1,0,0,3288.31,0.0,0.0,3288.31,0,0,0,0,2,1,1,True,500,0.0,0.0,0,3,145,41.736666666666665,0,0,0,0,0,0
0,5,0,3,51624.22,0.07,3613.7,55237.92,0,0,0,0,7,1,1,True,100,3613.7,0.0,0,2,102,555.78,0,0,0,0,0,0
0,4,0,0,29270.18,0.21,6146.74,35416.92,0,0,0,0,8,1,1,True,500,6146.74,0.0,0,6,213,1412.4316666666666,0,0,0,0,0,0
0,1,0,0,23010.95,0.21,4832.3,27843.25,0,0,0,0,2,1,1,True,500,4832.3,0.0,0,3,69,5600.373333333334,0,0,0,0,0,0
0,1,0,0,177262.26,0.1,16933.12,194195.38,0,0,0,0,2,1,1,True,500,17726.23,793.11,0,5,269,719.384,0,0,0,0,0,0
0,4,0,0,246036.06,0.2,43838.72,289874.78,0,0,0,0,8,1,1,True,500,49207.21,5368.49,0,28,872,4530.813928571429,0,0,0,0,0,0
0,4,0,0,103629.13,0.055,5841.21,109470.34,0,0,0,0,8,1,1,True,500,5699.6,141.61,0,8,355,3386.99375,0,0,0,0,0,0
0,0,0,0,120773.79,0.19,22947.02,143720.81,0,0,0,0,1,1,1,True,999,22947.02,0.0,0,3,41,25007.643333333337,0,0,0,0,0,0
0,5,0,3,137577.62,0.1,13757.76,151335.38,0,0,0,0,7,1,1,True,100,13757.76,0.0,0,3,88,31564.260000000006,0,0,0,0,0,0
0,5,0,3,18023.61,0.07,1261.65,19285.26,0,0,0,0,7,1,1,True,100,1261.65,0.0,0,4,93,173.0925,0,0,0,0,0,0
0,0,0,0,128702.27,0.07,9009.16,137711.43,0,0,0,0,1,1,1,True,999,9009.16,0.0,0,17,511,3578.6247058823533,0,0,0,0,0,0
0,2,0,0,1715.16,0.07,120.06,1835.22,0,0,0,0,5,0,0,False,200,120.06,0.0,0,2,174,9.54,0,0,0,0,0,0
0,5,0,3,1110.76,0.255,283.24,1394.0,0,0,0,0,7,1,1,True,100,283.24,0.0,0,3,200,5.71,0,0,0,0,0,0
0,0,0,0,7073.78,0.07,495.16,7568.94,0,0,0,0,1,1,1,True,999,495.16,0.0,0,2,120,59.254999999999995,0,0,0,0,0,0
0,1,0,0,247592.11,0.09,22283.29,269875.4,0,0,0,0,2,1,1,True,500,22283.29,0.0,0,14,660,3335.4242857142854,0,0,0,0,0,0
0,1,0,0,16121.86,0.2,3693.76,19815.62,0,0,0,0,2,1,1,True,500,3224.37,469.39,0,12,405,432.3516666666667,0,0,0,0,0,0
0,2,0,0,25097.19,0.19,4768.47,29865.66,0,0,0,0,5,0,0,False,200,4768.47,0.0,0,3,221,107.25666666666666,0,0,0,0,0,0
0,0,0,0,196673.87,0.19,41255.56,237929.43,0,0,0,0,1,1,1,True,999,37368.04,3887.52,0,3,160,1275.2133333333334,0,0,0,0,0,0
0,2,0,0,13458.96,0.19,2557.2,16016.16,0,0,0,0,5,0,0,False,200,2557.2,0.0,0,2,88,136.92,0,0,0,0,0,0
0,4,0,0,213106.38,0.12,25572.77,238679.15,0,0,0,0,8,1,1,True,500,25572.77,0.0,0,7,257,5019.887142857143,0,0,0,0,0,0
0,1,0,0,10430.83,0.12,1251.7,11682.53,0,0,0,0,2,1,1,True,500,1251.7,0.0,0,5,286,35.282,0,0,0,0,0,0
0,1,0,0,66529.03,0.09,5987.61,72516.64,0,0,0,0,2,1,1,True,500,5987.61,0.0,0,3,37,3017.1499999999996,0,0,0,0,0,0
0,2,0,0,85584.41,0.19,16261.04,101845.45,0,0,0,0,5,0,0,False,200,16261.04,0.0,0,5,229,556.204,0,0,0,0,0,0
0,2,0,0,122572.17,0.22,26965.88,149538.05,0,0,0,0,5,0,0,False,200,26965.88,0.0,0,5,254,463.102,0,0,0,0,0,0
0,3,0,2,47203.28,0.09,4248.3,51451.58,0,0,0,0,6,1,0,False,100,4248.3,0.0,0,5,228,240.192,0,0,0,0,0,0
0,1,0,0,12497.46,0.055,687.36,13184.82,0,0,0,0,2,1,1,True,500,687.36,0.0,0,2,93,144.67000000000002,0,0,0,0,0,0
0,5,0,3,18716.07,0.055,1029.38,19745.45,0,0,0,0,7,1,1,True,100,1029.38,0.0,0,2,86,214.365,0,0,0,0,0,0
0,1,0,0,2036.85,0.09,183.32,2220.17,0,0,0,0,2,1,1,True,500,183.32,0.0,0,5,297,6.593999999999999,0,0,0,0,0,0
0,5,0,0,4238.81,0.19,805.37,5044.18,0,0,0,0,7,1,1,True,100,805.37,0.0,0,6,55,665.3516666666666,0,0,0,0,0,0
0,5,0,3,5479.74,0.06,328.78,5808.52,0,0,0,0,7,1,1,True,100,328.78,0.0,0,9,337,333.9066666666667,0,0,0,0,0,0
0,2,0,0,4547.71,0.07,318.34,4866.05,0,0,0,0,5,0,0,False,200,318.34,0.0,0,3,166,37.9,0,0,0,0,0,0
0,3,0,2,109.41,0.07,6.66,116.07,0,0,0,0,6,1,0,False,100,7.66,1.0,0,3,253,0.4166666666666667,0,0,0,0,0,0
0,5,0,3,230324.68,0.1,23032.47,253357.15,0,0,0,0,7,1,1,True,100,23032.47,0.0,0,4,173,40557.295,0,0,0,0,0,0
0,4,0,0,32884.32,0.19,6248.02,39132.34,0,0,0,0,8,1,1,True,500,6248.02,0.0,0,3,174,187.13,0,0,0,0,0,0
0,1,0,0,62707.92,0.21,13168.66,75876.58,0,0,0,0,2,1,1,True,500,13168.66,0.0,0,3,194,300.51,0,0,0,0,0,0
0,2,0,0,6336.73,0.07,443.57,6780.3,0,0,0,0,5,0,0,False,200,443.57,0.0,0,5,200,19.914,0,0,0,0,0,0
0,4,0,0,51150.63,0.07,3580.54,54731.17,0,0,0,0,8,1,1,True,500,3580.54,0.0,0,3,124,8751.323333333332,0,0,0,0,0,0
0,3,0,2,153790.61,0.0,0.0,153790.61,0,0,0,0,6,1,0,False,100,0.0,0.0,0,10,472,380.817,0,0,0,0,0,0
0,0,0,0,165666.19,0.07,11596.63,177262.82,0,0,0,0,1,1,1,True,999,11596.63,0.0,0,15,473,5397.351333333334,0,0,0,0,0,0
0,4,0,0,56944.36,0.19,10819.43,67763.79,0,0,0,0,8,1,1,True,500,10819.43,0.0,0,7,324,482.34000000000003,0,0,0,0,0,0
0,1,0,0,15156.58,0.1,1515.66,16672.24,0,0,0,0,2,1,1,True,500,1515.66,0.0,0,2,7,6782.1900000000005,0,0,0,0,0,0
0,0,0,0,5188.78,0.055,285.38,5474.16,0,0,0,0,1,1,1,True,999,285.38,0.0,0,5,256,30.144,0,0,0,0,0,0
0,4,0,0,215154.27,0.19,40879.31,256033.58,0,0,0,0,8,1,1,True,500,40879.31,0.0,0,8,216,4239.97625,0,0,0,0,0,0
0,5,0,3,1486.72,0.07,104.07,1590.79,0,0,0,0,7,1,1,True,100,104.07,0.0,0,1,64,23.23,0,0,0,0,0,0
0,1,0,0,36167.52,0.21,7595.18,43762.7,0,0,0,0,2,1,1,True,500,7595.18,0.0,0,2,107,341.34000000000003,0,0,0,0,0,0
0,2,0,0,152069.63,0.19,28893.23,180962.86,0,0,0,0,5,0,0,False,200,28893.23,0.0,0,15,913,167.78866666666667,0,0,0,0,0,0
0,4,0,0,143103.31,0.2,28620.66,171723.97,0,0,0,0,8,1,1,True,500,28620.66,0.0,0,7,282,3339.4557142857143,0,0,0,0,0,0
0,0,0,0,8291.68,0.055,456.04,8747.72,0,0,0,0,1,1,1,True,999,456.04,0.0,0,1,1,8291.68,0,0,0,0,0,0
0,1,0,0,248773.98,0.04,9950.96,258724.94,0,0,0,0,2,1,1,True,500,9950.96,0.0,0,2,126,2200.3549999999996,0,0,0,0,0,0
0,1,0,0,245221.6,0.0,0.0,245221.6,0,0,0,0,2,1,1,True,500,0.0,0.0,0,2,164,1641.84,0,0,0,0,0,0
0,2,0,0,185138.31,0.07,12959.68,198097.99,0,0,0,0,5,0,0,False,200,12959.68,0.0,0,3,186,944.2599999999999,0,0,0,0,0,0
0,4,0,0,40866.12,0.07,2860.63,43726.75,0,0,0,0,8,1,1,True,500,2860.63,0.0,0,2,148,258.39,0,0,0,0,0,0
0,0,0,0,305.57,0.2,61.11,366.68,0,0,0,0,1,1,1,True,999,61.11,0.0,0,3,79,4.373333333333334,0,0,0,0,0,0
0,0,0,0,33824.12,0.07,2367.69,36191.81,0,0,0,0,1,1,1,True,999,2367.69,0.0,0,5,281,138.2,0,0,0,0,0,0
0,2,0,0,146314.62,0.081,11375.93,157690.55,0,0,0,0,5,0,0,False,200,11851.48,475.55,0,30,1461,106.089,0,0,0,0,0,0
0,1,0,0,57456.75,0.09,5171.11,62627.86,0,0,0,0,2,1,1,True,500,5171.11,0.0,0,11,415,1642.4681818181816,0,0,0,0,0,0
